,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,PSHG,PSAG,B365DC,PSDG,PLUSPETIT
21,SP1,09/09/17,Barcelona,Espanol,5,0,1,1.17,8,17,2,1,5.44,1,0.5
22,SP1,09/09/17,Real Madrid,Levante,1,1,-1,1.05,15,34,2,0,10.4081632653061,2,1
23,SP1,09/09/17,Sevilla,Eibar,3,0,1,1.57,4,6,1,1,2.4,0,0
24,SP1,09/09/17,Valencia,Ath Madrid,0,0,-1,3.6,3.2,2.2,1,7,1.3037037037037,-6,-3
25,SP1,10/09/17,Ath Bilbao,Girona,2,0,1,1.67,3.75,5.5,0,0,2.22972972972973,0,0
26,SP1,10/09/17,Celta,Alaves,1,0,1,1.67,3.75,5.25,2,0,2.1875,2,1
27,SP1,10/09/17,La Coruna,Sociedad,2,4,-1,2.75,3.3,2.6,0,3,1.45423728813559,-3,-1.5
28,SP1,10/09/17,Villarreal,Betis,3,1,1,1.85,3.6,4.33,0,0,1.9656998738966,0,0
29,SP1,11/09/17,Malaga,Las Palmas,1,3,-1,2,3.5,3.8,0,0,1.82191780821918,0,0
30,SP1,15/09/17,Eibar,Leganes,1,0,1,2.05,3.25,4,0,1,1.79310344827586,-1,-0.5
31,SP1,16/09/17,Ath Madrid,Malaga,1,0,1,1.22,6,15,0,0,4.28571428571429,0,0
32,SP1,16/09/17,Betis,La Coruna,2,1,1,1.83,3.6,4.5,2,2,2,0,0
33,SP1,16/09/17,Getafe,Barcelona,1,2,-1,11,6.5,1.25,0,2,1.04838709677419,-2,-1
34,SP1,16/09/17,Levante,Valencia,1,1,-1,3.25,3.25,2.3,3,2,1.34684684684685,1,0.5
35,SP1,17/09/17,Alaves,Villarreal,0,3,-1,3.1,3.1,2.4,0,0,1.35272727272727,0,0
36,SP1,17/09/17,Girona,Sevilla,0,1,-1,3.3,3.25,2.3,3,1,1.34684684684685,2,1
37,SP1,17/09/17,Las Palmas,Ath Bilbao,1,0,1,2.75,3.4,2.55,1,1,1.45714285714286,0,0
38,SP1,17/09/17,Sociedad,Real Madrid,1,3,-1,5,4,1.67,3,3,1.17813051146384,0,0
39,SP1,18/09/17,Espanol,Celta,2,1,1,2.3,3.3,3.2,0,1,1.62461538461538,-1,-0.5
40,SP1,19/09/17,Barcelona,Eibar,6,1,1,1.11,10,15,7,1,6,6,3
41,SP1,19/09/17,Valencia,Malaga,5,0,1,1.5,4,7,1,0,2.54545454545455,1,0.5
42,SP1,20/09/17,Ath Bilbao,Ath Madrid,1,2,-1,3.4,3.2,2.25,2,7,1.32110091743119,-5,-2.5
43,SP1,20/09/17,La Coruna,Alaves,1,0,1,1.91,3.3,4.5,2,0,1.90384615384615,2,1
44,SP1,20/09/17,Leganes,Girona,0,0,-1,2.15,3.2,3.7,2,0,1.71594202898551,2,1
45,SP1,20/09/17,Real Madrid,Betis,0,1,-1,1.13,10,17,3,1,6.2962962962963,2,1
46,SP1,20/09/17,Sevilla,Las Palmas,1,0,1,1.4,4.75,7.5,4,3,2.90816326530612,1,0.5
47,SP1,21/09/17,Celta,Getafe,1,1,-1,1.8,3.6,4.5,3,2,2,1,0.5
