,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,PSHG,PSAG,B365DC,PSDG,PLUSPETIT
273,F1,10/03/2019,Montpellier,Angers,2,2,-1,2.1,3.1,4.0,31,20,1.74647887323944,11,5.5
274,F1,10/03/2019,Rennes,Caen,3,1,1,1.61,3.6,6.5,27,13,2.3168316831683198,14,7.0
275,F1,10/03/2019,St Etienne,Lille,0,1,-1,2.45,3.3,3.0,27,26,1.57142857142857,1,0.5
276,F1,10/03/2019,Toulouse,Guingamp,1,0,1,2.15,3.2,3.5,20,12,1.67164179104478,8,4.0
277,F1,12/03/2019,Dijon,Paris SG,0,4,-1,13.0,7.0,1.2,18,42,1.02439024390244,-24,-12.0
278,F1,15/03/2019,Lille,Monaco,0,1,-1,2.1,3.2,3.8,42,19,1.73714285714286,23,11.5
279,F1,15/03/2019,Nice,Toulouse,1,1,-1,2.05,3.1,4.0,19,15,1.74647887323944,4,2.0
280,F1,16/03/2019,Angers,Amiens,0,0,-1,2.1,3.1,4.0,24,11,1.74647887323944,13,6.5
281,F1,16/03/2019,Caen,St Etienne,0,5,-1,3.7,3.1,2.2,16,11,1.28679245283019,5,2.5
282,F1,16/03/2019,Guingamp,Dijon,1,0,1,2.1,3.1,4.0,16,13,1.74647887323944,3,1.5
283,F1,16/03/2019,Nimes,Strasbourg,2,2,-1,2.37,3.2,3.2,16,27,1.6,-11,-5.5
284,F1,17/03/2019,Bordeaux,Rennes,1,1,-1,2.62,3.0,2.9,24,28,1.47457627118644,-4,-2.0
285,F1,17/03/2019,Lyon,Montpellier,3,2,1,1.4,4.33,8.5,38,22,2.86866718628215,16,8.0
286,F1,17/03/2019,Paris SG,Marseille,3,1,1,1.28,6.0,9.5,63,29,3.67741935483871,34,17.0
287,F1,17/03/2019,Reims,Nantes,1,0,1,2.15,3.0,4.0,21,13,1.7142857142857097,8,4.0
288,F1,29/03/2019,Rennes,Lyon,0,1,-1,4.0,3.6,1.9,27,32,1.24363636363636,-5,-2.5
289,F1,30/03/2019,Marseille,Angers,2,2,-1,1.53,3.75,7.5,31,20,2.5,11,5.5
290,F1,31/03/2019,Amiens,Bordeaux,0,0,-1,2.5,3.1,3.1,20,10,1.55,10,5.0
291,F1,31/03/2019,Dijon,Nice,0,1,-1,2.4,3.1,3.2,18,11,1.57460317460317,7,3.5
292,F1,31/03/2019,Monaco,Caen,0,1,-1,1.36,4.75,9.5,19,13,3.1666666666666696,6,3.0
293,F1,31/03/2019,Nantes,Lille,2,3,-1,3.0,3.1,2.55,35,26,1.39911504424779,9,4.5
294,F1,31/03/2019,Toulouse,Paris SG,0,1,-1,10.0,6.5,1.25,20,42,1.04838709677419,-22,-11.0
295,F1,01/04/2019,St Etienne,Nimes,2,1,1,1.75,3.75,4.75,20,42,2.09558823529412,-22,-11.0
296,F1,03/04/2019,Montpellier,Guingamp,2,0,1,1.75,3.4,5.25,31,12,2.0635838150289,19,9.5
297,F1,03/04/2019,Strasbourg,Reims,4,0,1,2.62,3.1,2.9,31,18,1.4983333333333302,13,6.5
298,F1,05/04/2019,Bordeaux,Marseille,2,0,1,3.6,3.4,2.1,24,29,1.29818181818182,-5,-2.5
299,F1,06/04/2019,Amiens,St Etienne,2,2,-1,3.0,3.1,2.55,20,29,1.39911504424779,-9,-4.5
300,F1,06/04/2019,Angers,Rennes,3,3,-1,2.7,3.2,2.7,24,28,1.46440677966102,-4,-2.0
301,F1,06/04/2019,Guingamp,Monaco,1,1,-1,3.75,3.4,2.05,16,19,1.27889908256881,-3,-1.5
302,F1,06/04/2019,Lyon,Dijon,1,3,-1,1.22,7.0,11.0,38,13,4.2777777777777795,25,12.5
303,F1,06/04/2019,Nimes,Caen,2,0,1,1.65,3.8,5.5,38,13,2.2473118279569904,25,12.5
304,F1,07/04/2019,Nice,Montpellier,1,0,1,2.62,3.0,3.0,19,22,1.5,-3,-1.5
305,F1,07/04/2019,Paris SG,Strasbourg,2,2,-1,1.1,11.0,21.0,63,27,7.21875,36,18.0
306,F1,07/04/2019,Reims,Lille,1,1,-1,2.9,3.1,2.62,21,26,1.41993006993007,-5,-2.5
307,F1,07/04/2019,Toulouse,Nantes,1,0,1,2.4,3.1,3.2,20,13,1.57460317460317,7,3.5
308,F1,09/04/2019,Nimes,Rennes,3,1,1,2.7,3.25,2.7,20,28,1.4747899159663898,-8,-4.0
309,F1,12/04/2019,Dijon,Amiens,0,0,-1,2.3,3.1,3.4,18,11,1.62153846153846,7,3.5
310,F1,12/04/2019,Nantes,Lyon,2,1,1,3.75,4.0,1.83,35,32,1.25557461406518,3,1.5
311,F1,13/04/2019,Caen,Angers,0,1,-1,3.1,3.0,2.55,16,20,1.3783783783783798,-4,-2.0
312,F1,13/04/2019,Marseille,Nimes,2,1,1,1.57,4.33,5.5,31,20,2.4226856561546297,11,5.5
313,F1,13/04/2019,Monaco,Reims,0,0,-1,1.9,3.4,4.0,19,18,1.83783783783784,1,0.5
314,F1,13/04/2019,Strasbourg,Guingamp,3,3,-1,2.0,3.25,4.2,31,12,1.83221476510067,19,9.5
315,F1,14/04/2019,Lille,Paris SG,5,1,1,4.33,4.0,1.72,42,42,1.2027972027972,0,0.0
316,F1,14/04/2019,Montpellier,Toulouse,2,1,1,1.85,3.4,4.75,31,15,1.98159509202454,16,8.0
317,F1,14/04/2019,Rennes,Nice,0,0,-1,1.8,3.6,4.5,27,11,2.0,16,8.0
318,F1,14/04/2019,St Etienne,Bordeaux,3,0,1,1.72,3.6,5.25,27,10,2.13559322033898,17,8.5
319,F1,17/04/2019,Nantes,Paris SG,3,2,1,4.5,4.2,1.7,35,42,1.21016949152542,-7,-3.5
