,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,PSHG,PSAG,B365DC,PSDG,PLUSPETIT
21,E0,22/08/15,Leicester,Tottenham,1,1,-1,2.63,3.6,2.75,28,27,1.55905511811024,1,0.5
22,E0,22/08/15,Man United,Newcastle,0,0,-1,1.36,5.25,10,41,14,3.44262295081967,27,13.5
23,E0,22/08/15,Norwich,Stoke,1,1,-1,2.3,3.3,3.5,20,16,1.69852941176471,4,2
24,E0,22/08/15,Sunderland,Swansea,1,1,-1,4,3.4,2.1,16,19,1.29818181818182,-3,-1.5
25,E0,22/08/15,West Ham,Bournemouth,3,4,-1,2.38,3.4,3.2,25,15,1.64848484848485,10,5
26,E0,23/08/15,Everton,Man City,0,2,-1,5,4,1.73,27,39,1.20767888307155,-12,-6
27,E0,23/08/15,Watford,Southampton,0,0,-1,2.8,3.3,2.75,20,17,1.5,3,1.5
28,E0,23/08/15,West Brom,Chelsea,2,3,-1,6.5,4,1.62,24,37,1.15302491103203,-13,-6.5
29,E0,24/08/15,Arsenal,Liverpool,0,0,-1,1.75,4,5,41,22,2.22222222222222,19,9.5
30,E0,29/08/15,Aston Villa,Sunderland,2,2,-1,1.91,3.5,4.75,18,15,2.01515151515152,3,1.5
31,E0,29/08/15,Bournemouth,Leicester,1,1,-1,2.2,3.6,3.4,20,18,1.74857142857143,2,1
32,E0,29/08/15,Chelsea,Crystal Palace,1,2,-1,1.36,5,11,36,26,3.4375,10,5
33,E0,29/08/15,Liverpool,West Ham,0,3,-1,1.36,5.5,9,30,19,3.41379310344828,11,5.5
34,E0,29/08/15,Man City,Watford,2,0,1,1.2,8,15,44,15,5.21739130434783,29,14.5
35,E0,29/08/15,Newcastle,Arsenal,0,1,-1,6,4.2,1.62,26,30,1.16907216494845,-4,-2
36,E0,29/08/15,Stoke,West Brom,0,1,-1,1.95,3.4,4.5,32,14,1.93670886075949,18,9
37,E0,29/08/15,Tottenham,Everton,0,0,-1,2,3.5,4.2,31,21,1.90909090909091,10,5
38,E0,30/08/15,Southampton,Norwich,3,0,1,2.05,3.5,4,37,15,1.86666666666667,22,11
39,E0,30/08/15,Swansea,Man United,2,1,1,3.6,3.3,2.25,27,21,1.33783783783784,6,3
40,E0,12/09/15,Arsenal,Stoke,2,0,1,1.29,6,12,41,16,4,25,12.5
41,E0,12/09/15,Crystal Palace,Man City,0,1,-1,5.5,4.2,1.67,21,39,1.19488926746167,-18,-9
42,E0,12/09/15,Everton,Chelsea,3,1,1,4,3.6,2,27,37,1.28571428571429,-10,-5
43,E0,12/09/15,Man United,Liverpool,3,1,1,2,3.4,4.33,41,22,1.90452781371281,19,9.5
44,E0,12/09/15,Norwich,Bournemouth,3,1,1,2.4,3.4,3.2,20,15,1.64848484848485,5,2.5
45,E0,12/09/15,Watford,Swansea,1,0,1,2.75,3.4,2.75,20,19,1.52032520325203,1,0.5
46,E0,12/09/15,West Brom,Southampton,0,0,-1,3.2,3.2,2.5,24,17,1.40350877192982,7,3.5
47,E0,13/09/15,Leicester,Aston Villa,3,2,1,1.91,3.75,4.33,28,13,2.00959158415842,15,7.5
48,E0,13/09/15,Sunderland,Tottenham,0,1,-1,4.33,3.6,1.95,16,27,1.26486486486486,-11,-5.5
49,E0,14/09/15,West Ham,Newcastle,2,0,1,2.25,3.5,3.4,25,14,1.72463768115942,11,5.5
50,E0,19/09/15,Aston Villa,West Brom,0,1,-1,2.3,3.25,3.5,18,14,1.68518518518519,4,2
51,E0,19/09/15,Bournemouth,Sunderland,2,0,1,1.7,4,5.5,20,15,2.31578947368421,5,2.5
52,E0,19/09/15,Chelsea,Arsenal,2,0,1,2.45,3.5,3,36,30,1.61538461538462,6,3
53,E0,19/09/15,Man City,West Ham,1,2,-1,1.29,6.5,11,44,19,4.08571428571429,25,12.5
54,E0,19/09/15,Newcastle,Watford,1,2,-1,2.5,3.3,3.1,26,15,1.5984375,11,5.5
55,E0,19/09/15,Stoke,Leicester,2,2,-1,2.5,3.4,3,32,18,1.59375,14,7
56,E0,19/09/15,Swansea,Everton,0,0,-1,2.3,3.4,3.4,27,21,1.7,6,3
57,E0,20/09/15,Liverpool,Norwich,1,1,-1,1.67,4,5.75,30,15,2.35897435897436,15,7.5
58,E0,20/09/15,Southampton,Man United,2,3,-1,3.1,3.3,2.5,37,21,1.42241379310345,16,8
59,E0,20/09/15,Tottenham,Crystal Palace,1,0,1,2,3.6,4,31,26,1.89473684210526,5,2.5
60,E0,26/09/15,Leicester,Arsenal,2,5,-1,4.5,4,1.8,28,30,1.24137931034483,-2,-1
61,E0,26/09/15,Liverpool,Aston Villa,3,2,1,1.53,4.33,7,30,13,2.67519858781995,17,8.5
62,E0,26/09/15,Man United,Sunderland,3,0,1,1.2,7.5,16,41,15,5.1063829787234,26,13
63,E0,26/09/15,Newcastle,Chelsea,2,2,-1,6,4.2,1.62,26,37,1.16907216494845,-11,-5.5
64,E0,26/09/15,Southampton,Swansea,3,1,1,2.05,3.4,4.2,37,19,1.87894736842105,18,9
65,E0,26/09/15,Stoke,Bournemouth,2,1,1,2.55,3.3,3,32,15,1.57142857142857,17,8.5
66,E0,26/09/15,Tottenham,Man City,4,1,1,4.2,3.8,1.91,31,39,1.27110332749562,-8,-4
67,E0,26/09/15,West Ham,Norwich,2,2,-1,2.25,3.5,3.4,25,15,1.72463768115942,10,5
68,E0,27/09/15,Watford,Crystal Palace,0,1,-1,2.5,3.3,3.1,20,26,1.5984375,-6,-3
69,E0,28/09/15,West Brom,Everton,2,3,-1,3.1,3.3,2.5,24,21,1.42241379310345,3,1.5
70,E0,03/10/15,Aston Villa,Stoke,0,1,-1,2.5,3.3,3.1,18,16,1.5984375,2,1
71,E0,03/10/15,Bournemouth,Watford,1,1,-1,2.1,3.5,3.8,20,15,1.82191780821918,5,2.5
72,E0,03/10/15,Chelsea,Southampton,1,3,-1,1.83,3.7,4.8,36,17,2.08941176470588,19,9.5
73,E0,03/10/15,Crystal Palace,West Brom,2,0,1,1.83,3.6,5,21,14,2.09302325581395,7,3.5
74,E0,03/10/15,Man City,Newcastle,6,1,1,1.25,7,13,44,14,4.55,30,15
75,E0,03/10/15,Norwich,Leicester,1,2,-1,2.3,3.5,3.3,20,18,1.69852941176471,2,1
76,E0,03/10/15,Sunderland,West Ham,2,2,-1,3.2,3.4,2.4,16,19,1.40689655172414,-3,-1.5
77,E0,04/10/15,Arsenal,Man United,3,0,1,2,3.8,3.8,41,21,1.9,20,10
78,E0,04/10/15,Everton,Liverpool,1,1,-1,2.7,3.4,2.8,27,22,1.53548387096774,5,2.5
79,E0,04/10/15,Swansea,Tottenham,2,2,-1,2.75,3.25,2.8,27,27,1.50413223140496,0,0
80,E0,17/10/15,Chelsea,Aston Villa,2,0,1,1.33,5.75,10,36,13,3.65079365079365,23,11.5
81,E0,17/10/15,Crystal Palace,West Ham,1,3,-1,2,3.6,4,21,19,1.89473684210526,2,1
82,E0,17/10/15,Everton,Man United,0,3,-1,3.25,3.4,2.38,27,21,1.4,6,3
83,E0,17/10/15,Man City,Bournemouth,5,1,1,1.33,5.75,10,44,15,3.65079365079365,29,14.5
84,E0,17/10/15,Southampton,Leicester,2,2,-1,1.75,4,5,37,18,2.22222222222222,19,9.5
85,E0,17/10/15,Tottenham,Liverpool,0,0,-1,2.5,3.5,3,31,22,1.61538461538462,9,4.5
86,E0,17/10/15,Watford,Arsenal,0,3,-1,6,4.2,1.62,20,30,1.16907216494845,-10,-5
87,E0,17/10/15,West Brom,Sunderland,1,0,1,2.05,3.4,4.2,24,15,1.87894736842105,9,4.5
88,E0,18/10/15,Newcastle,Norwich,6,2,1,2.6,3.4,2.88,26,15,1.55923566878981,11,5.5
89,E0,19/10/15,Swansea,Stoke,0,1,-1,2.05,3.4,4.2,27,16,1.87894736842105,11,5.5
90,E0,24/10/15,Arsenal,Everton,2,1,1,1.44,4.75,8,41,21,2.98039215686275,20,10
91,E0,24/10/15,Aston Villa,Swansea,1,2,-1,3,3.3,2.6,18,19,1.45423728813559,-1,-0.5
92,E0,24/10/15,Leicester,Crystal Palace,1,0,1,2.2,3.6,3.4,28,26,1.74857142857143,2,1
93,E0,24/10/15,Norwich,West Brom,0,1,-1,2,3.5,4.2,20,14,1.90909090909091,6,3
94,E0,24/10/15,Stoke,Watford,0,2,-1,2.1,3.3,4,32,15,1.80821917808219,17,8.5
95,E0,24/10/15,West Ham,Chelsea,2,1,1,4,3.8,1.95,25,37,1.28869565217391,-12,-6
96,E0,25/10/15,Bournemouth,Tottenham,1,5,-1,3.4,3.5,2.25,20,27,1.3695652173913,-7,-3.5
97,E0,25/10/15,Liverpool,Southampton,1,1,-1,2.05,3.6,3.8,30,17,1.84864864864865,13,6.5
98,E0,25/10/15,Man United,Man City,0,0,-1,2.6,3.5,2.8,41,39,1.55555555555556,2,1
99,E0,25/10/15,Sunderland,Newcastle,3,0,1,2.6,3.4,2.9,16,14,1.56507936507937,2,1
100,E0,31/10/15,Chelsea,Liverpool,1,3,-1,2.1,3.5,3.75,36,22,1.81034482758621,14,7
101,E0,31/10/15,Crystal Palace,Man United,0,0,-1,3.8,3.5,2.1,21,21,1.3125,0,0
102,E0,31/10/15,Man City,Norwich,2,1,1,1.29,6,12,44,15,4,29,14.5
103,E0,31/10/15,Newcastle,Stoke,0,0,-1,2.4,3.4,3.2,26,16,1.64848484848485,10,5
104,E0,31/10/15,Swansea,Arsenal,0,3,-1,5,4,1.75,27,30,1.21739130434783,-3,-1.5
105,E0,31/10/15,Watford,West Ham,2,0,1,2.6,3.4,2.9,20,19,1.56507936507937,1,0.5
106,E0,31/10/15,West Brom,Leicester,2,3,-1,2.9,3.4,2.6,24,18,1.47333333333333,6,3
107,E0,01/11/15,Everton,Sunderland,6,2,1,1.5,4.5,7.5,27,15,2.8125,12,6
108,E0,01/11/15,Southampton,Bournemouth,2,0,1,1.55,4.33,6.5,37,15,2.59879963065559,22,11
109,E0,02/11/15,Tottenham,Aston Villa,3,1,1,1.44,4.75,8,31,13,2.98039215686275,18,9
110,E0,07/11/15,Bournemouth,Newcastle,0,1,-1,2.25,3.5,3.4,20,14,1.72463768115942,6,3
111,E0,07/11/15,Leicester,Watford,2,1,1,1.85,3.8,4.5,28,15,2.06024096385542,13,6.5
112,E0,07/11/15,Man United,West Brom,2,0,1,1.33,5.25,12,41,14,3.65217391304348,27,13.5
113,E0,07/11/15,Norwich,Swansea,1,0,1,2.45,3.4,3.1,20,19,1.62153846153846,1,0.5
114,E0,07/11/15,Stoke,Chelsea,1,0,1,3.8,3.6,2.05,32,37,1.30619469026549,-5,-2.5
115,E0,07/11/15,Sunderland,Southampton,0,1,-1,4.75,3.8,1.8,16,17,1.22142857142857,-1,-0.5
116,E0,07/11/15,West Ham,Everton,1,1,-1,2.6,3.5,2.8,25,21,1.55555555555556,4,2
117,E0,08/11/15,Arsenal,Tottenham,1,1,-1,1.73,4,5,41,27,2.22222222222222,14,7
118,E0,08/11/15,Aston Villa,Man City,0,0,-1,7.5,5,1.44,18,39,1.11801242236025,-21,-10.5
119,E0,08/11/15,Liverpool,Crystal Palace,1,2,-1,1.67,3.8,6,30,26,2.3265306122449,4,2
120,E0,21/11/15,Chelsea,Norwich,1,0,1,1.4,5,9,36,15,3.21428571428571,21,10.5
121,E0,21/11/15,Everton,Aston Villa,4,0,1,1.57,4.2,6.5,27,13,2.55140186915888,14,7
122,E0,21/11/15,Man City,Liverpool,1,4,-1,1.7,4,5.5,44,22,2.31578947368421,22,11
123,E0,21/11/15,Newcastle,Leicester,0,3,-1,2.88,3.6,2.5,26,18,1.47540983606557,8,4
124,E0,21/11/15,Southampton,Stoke,0,1,-1,1.57,4,7,37,16,2.54545454545455,21,10.5
125,E0,21/11/15,Swansea,Bournemouth,2,2,-1,1.91,3.6,4.5,27,15,2,12,6
126,E0,21/11/15,Watford,Man United,1,2,-1,4.33,3.4,2,20,21,1.25925925925926,-1,-0.5
127,E0,21/11/15,West Brom,Arsenal,2,1,1,7,4.33,1.53,24,30,1.13052901023891,-6,-3
128,E0,22/11/15,Tottenham,West Ham,4,1,1,1.57,4.2,6.5,31,19,2.55140186915888,12,6
129,E0,23/11/15,Crystal Palace,Sunderland,0,1,-1,1.57,4,7,21,15,2.54545454545455,6,3
130,E0,28/11/15,Aston Villa,Watford,2,3,-1,2.75,3.3,2.8,18,15,1.51475409836066,3,1.5
131,E0,28/11/15,Bournemouth,Everton,3,3,-1,2.9,3.6,2.5,20,21,1.47540983606557,-1,-0.5
132,E0,28/11/15,Crystal Palace,Newcastle,5,1,1,1.7,3.9,5.5,21,14,2.28191489361702,7,3.5
133,E0,28/11/15,Leicester,Man United,1,1,-1,3.1,3.5,2.4,28,21,1.42372881355932,7,3.5
134,E0,28/11/15,Man City,Southampton,3,1,1,1.6,4.33,6,44,17,2.51500484027106,27,13.5
135,E0,28/11/15,Sunderland,Stoke,2,0,1,3.2,3.3,2.45,16,16,1.40608695652174,0,0
136,E0,29/11/15,Liverpool,Swansea,1,0,1,1.44,4.75,8,30,19,2.98039215686275,11,5.5
137,E0,29/11/15,Norwich,Arsenal,1,1,-1,6,4.2,1.62,20,30,1.16907216494845,-10,-5
138,E0,29/11/15,Tottenham,Chelsea,0,0,-1,2.6,3.4,2.9,31,37,1.56507936507937,-6,-3
139,E0,29/11/15,West Ham,West Brom,1,1,-1,2.05,3.5,4,25,14,1.86666666666667,11,5.5
140,E0,05/12/15,Arsenal,Sunderland,3,1,1,1.29,6,13,41,15,4.10526315789474,26,13
141,E0,05/12/15,Chelsea,Bournemouth,0,1,-1,1.36,5.25,9.5,36,15,3.38135593220339,21,10.5
142,E0,05/12/15,Man United,West Ham,0,0,-1,1.44,4.5,9,41,19,3,22,11
143,E0,05/12/15,Southampton,Aston Villa,1,1,-1,1.5,4.5,7.5,37,13,2.8125,24,12
144,E0,05/12/15,Stoke,Man City,2,0,1,5.25,4,1.7,32,39,1.19298245614035,-7,-3.5
145,E0,05/12/15,Swansea,Leicester,0,3,-1,2.7,3.4,2.75,27,18,1.52032520325203,9,4.5
146,E0,05/12/15,Watford,Norwich,2,0,1,2.15,3.5,3.6,20,15,1.77464788732394,5,2.5
147,E0,05/12/15,West Brom,Tottenham,1,1,-1,4.75,3.6,1.85,24,27,1.22201834862385,-3,-1.5
148,E0,06/12/15,Newcastle,Liverpool,2,0,1,5.75,4.33,1.62,26,22,1.1789243697479,4,2
149,E0,07/12/15,Everton,Crystal Palace,1,1,-1,2.1,3.6,3.75,27,26,1.83673469387755,1,0.5
150,E0,12/12/15,Bournemouth,Man United,2,1,1,3.4,3.4,2.3,20,21,1.3719298245614,-1,-0.5
151,E0,12/12/15,Crystal Palace,Southampton,1,0,1,2.6,3.3,3,21,17,1.57142857142857,4,2
152,E0,12/12/15,Man City,Swansea,2,1,1,1.3,6,11,44,19,3.88235294117647,25,12.5
153,E0,12/12/15,Norwich,Everton,1,1,-1,2.9,3.5,2.55,20,21,1.47520661157025,-1,-0.5
154,E0,12/12/15,Sunderland,Watford,0,1,-1,2.9,3.3,2.63,16,15,1.46357504215852,1,0.5
155,E0,12/12/15,West Ham,Stoke,0,0,-1,2.63,3.3,2.9,25,16,1.54354838709677,9,4.5
156,E0,13/12/15,Aston Villa,Arsenal,0,2,-1,6.5,4.2,1.57,18,30,1.14280762564991,-12,-6
157,E0,13/12/15,Liverpool,West Brom,2,2,-1,1.4,4.75,10,30,14,3.22033898305085,16,8
158,E0,13/12/15,Tottenham,Newcastle,1,2,-1,1.36,5.5,9,31,14,3.41379310344828,17,8.5
159,E0,14/12/15,Leicester,Chelsea,2,1,1,3.2,3.5,2.35,28,37,1.40598290598291,-9,-4.5
160,E0,19/12/15,Chelsea,Sunderland,3,1,1,1.33,5.25,12,36,15,3.65217391304348,21,10.5
161,E0,19/12/15,Everton,Leicester,2,3,-1,2.1,3.75,3.6,27,18,1.83673469387755,9,4.5
162,E0,19/12/15,Man United,Norwich,1,2,-1,1.45,4.5,8.5,41,15,2.94230769230769,26,13
163,E0,19/12/15,Newcastle,Aston Villa,1,1,-1,2.05,3.5,4,26,13,1.86666666666667,13,6.5
164,E0,19/12/15,Southampton,Tottenham,0,2,-1,2.7,3.4,2.8,37,27,1.53548387096774,10,5
165,E0,19/12/15,Stoke,Crystal Palace,1,2,-1,2.5,3.2,3.2,32,26,1.6,6,3
166,E0,19/12/15,West Brom,Bournemouth,1,2,-1,2.55,3.3,3,24,15,1.57142857142857,9,4.5
167,E0,20/12/15,Swansea,West Ham,0,0,-1,2.1,3.4,3.9,27,19,1.81643835616438,8,4
168,E0,20/12/15,Watford,Liverpool,3,0,1,4.2,3.6,1.95,20,22,1.26486486486486,-2,-1
169,E0,21/12/15,Arsenal,Man City,2,1,1,2.45,3.5,3,41,39,1.61538461538462,2,1
170,E0,26/12/15,Aston Villa,West Ham,1,1,-1,2.63,3.25,2.75,18,19,1.48958333333333,-1,-0.5
171,E0,26/12/15,Bournemouth,Crystal Palace,0,0,-1,2.4,3.3,3,20,26,1.57142857142857,-6,-3
172,E0,26/12/15,Chelsea,Watford,2,2,-1,1.44,4.5,7.5,36,15,2.8125,21,10.5
173,E0,26/12/15,Liverpool,Leicester,1,0,1,1.91,3.8,3.8,30,18,1.9,12,6
174,E0,26/12/15,Man City,Sunderland,4,1,1,1.2,7,13,44,15,4.55,29,14.5
175,E0,26/12/15,Newcastle,Everton,0,1,-1,3.2,3.5,2.2,26,21,1.35087719298246,5,2.5
176,E0,26/12/15,Southampton,Arsenal,4,0,1,3.6,3.5,2.05,37,30,1.29279279279279,7,3.5
177,E0,26/12/15,Stoke,Man United,2,0,1,3.25,3.2,2.3,32,21,1.33818181818182,11,5.5
178,E0,26/12/15,Swansea,West Brom,1,0,1,1.91,3.4,4.5,27,14,1.93670886075949,13,6.5
179,E0,26/12/15,Tottenham,Norwich,3,0,1,1.4,4.75,8,31,15,2.98039215686275,16,8
180,E0,28/12/15,Arsenal,Bournemouth,2,0,1,1.44,4.75,8,41,15,2.98039215686275,26,13
181,E0,28/12/15,Crystal Palace,Swansea,0,0,-1,2.1,3.4,4,21,19,1.83783783783784,2,1
182,E0,28/12/15,Everton,Stoke,3,4,-1,1.95,3.6,4.2,27,16,1.93846153846154,11,5.5
183,E0,28/12/15,Man United,Chelsea,0,0,-1,2.6,3.3,3,41,37,1.57142857142857,4,2
184,E0,28/12/15,Norwich,Aston Villa,2,0,1,2.05,3.6,3.8,20,13,1.84864864864865,7,3.5
185,E0,28/12/15,Watford,Tottenham,1,2,-1,3.75,3.5,2.1,20,27,1.3125,-7,-3.5
186,E0,28/12/15,West Brom,Newcastle,1,0,1,2.2,3.25,3.75,24,14,1.74107142857143,10,5
187,E0,28/12/15,West Ham,Southampton,2,1,1,3.6,3.4,2.2,25,17,1.33571428571429,8,4
188,E0,29/12/15,Leicester,Man City,0,0,-1,4.33,4,1.85,28,39,1.26495726495727,-11,-5.5
189,E0,30/12/15,Sunderland,Liverpool,0,1,-1,5.5,3.9,1.7,16,22,1.18392857142857,-6,-3
190,E0,02/01/16,Arsenal,Newcastle,1,0,1,1.29,6.5,11,41,14,4.08571428571429,27,13.5
191,E0,02/01/16,Leicester,Bournemouth,0,0,-1,1.91,3.75,4.33,28,15,2.00959158415842,13,6.5
192,E0,02/01/16,Man United,Swansea,2,1,1,1.55,4.2,7,41,19,2.625,22,11
193,E0,02/01/16,Norwich,Southampton,1,0,1,3.2,3.4,2.4,20,17,1.40689655172414,3,1.5
194,E0,02/01/16,Sunderland,Aston Villa,3,1,1,2.5,3.25,3.2,16,13,1.61240310077519,3,1.5
195,E0,02/01/16,Watford,Man City,1,2,-1,5,4,1.75,20,39,1.21739130434783,-19,-9.5
196,E0,02/01/16,West Brom,Stoke,2,1,1,2.8,3.2,2.8,24,16,1.49333333333333,8,4
197,E0,02/01/16,West Ham,Liverpool,2,0,1,4,3.5,2.05,25,22,1.29279279279279,3,1.5
198,E0,03/01/16,Crystal Palace,Chelsea,0,3,-1,3.8,3.5,2.1,21,37,1.3125,-16,-8
199,E0,03/01/16,Everton,Tottenham,1,1,-1,2.8,3.5,2.63,27,27,1.50163132137031,0,0
200,E0,12/01/16,Aston Villa,Crystal Palace,1,0,1,3.2,3.25,2.45,18,26,1.3969298245614,-8,-4
201,E0,12/01/16,Bournemouth,West Ham,1,3,-1,2,3.6,4,20,19,1.89473684210526,1,0.5
202,E0,12/01/16,Newcastle,Man United,3,3,-1,5,3.7,1.8,26,21,1.21090909090909,5,2.5
203,E0,13/01/16,Chelsea,West Brom,2,2,-1,1.44,4.5,9,36,14,3,22,11
204,E0,13/01/16,Liverpool,Arsenal,3,3,-1,2.88,3.4,2.6,30,30,1.47333333333333,0,0
205,E0,13/01/16,Man City,Everton,0,0,-1,1.53,4.75,6,44,21,2.65116279069767,23,11.5
206,E0,13/01/16,Southampton,Watford,2,0,1,1.95,3.5,4.33,37,15,1.93550446998723,22,11
207,E0,13/01/16,Stoke,Norwich,3,1,1,2.05,3.3,4.2,32,15,1.848,17,8.5
208,E0,13/01/16,Swansea,Sunderland,2,4,-1,1.8,3.6,5.25,27,15,2.13559322033898,12,6
209,E0,13/01/16,Tottenham,Leicester,0,1,-1,1.75,3.8,5.25,31,18,2.20441988950276,13,6.5
210,E0,16/01/16,Aston Villa,Leicester,1,1,-1,3.6,3.4,2.2,18,18,1.33571428571429,0,0
211,E0,16/01/16,Bournemouth,Norwich,3,0,1,1.91,3.6,4.5,20,15,2,5,2.5
212,E0,16/01/16,Chelsea,Everton,3,3,-1,1.83,3.75,4.75,36,21,2.09558823529412,15,7.5
213,E0,16/01/16,Man City,Crystal Palace,4,0,1,1.4,5.25,8.5,44,26,3.24545454545455,18,9
214,E0,16/01/16,Newcastle,West Ham,2,1,1,2.5,3.4,3,26,19,1.59375,7,3.5
215,E0,16/01/16,Southampton,West Brom,3,0,1,1.73,3.75,5.5,37,14,2.22972972972973,23,11.5
216,E0,16/01/16,Tottenham,Sunderland,4,1,1,1.36,5.25,9.5,31,15,3.38135593220339,16,8
217,E0,17/01/16,Liverpool,Man United,0,1,-1,2.3,3.25,3.5,30,21,1.68518518518519,9,4.5
218,E0,17/01/16,Stoke,Arsenal,0,0,-1,4.33,3.6,1.95,32,30,1.26486486486486,2,1
219,E0,18/01/16,Swansea,Watford,1,0,1,2.38,3.25,3.4,27,15,1.66165413533835,12,6
220,E0,23/01/16,Crystal Palace,Tottenham,1,3,-1,3.6,3.5,2.15,21,27,1.33185840707965,-6,-3
221,E0,23/01/16,Leicester,Stoke,3,0,1,2.1,3.5,3.8,28,16,1.82191780821918,12,6
222,E0,23/01/16,Man United,Southampton,0,1,-1,1.91,3.5,4.75,41,17,2.01515151515152,24,12
223,E0,23/01/16,Norwich,Liverpool,4,5,-1,4.33,3.5,1.95,20,22,1.25229357798165,-2,-1
224,E0,23/01/16,Sunderland,Bournemouth,1,1,-1,3,3.4,2.5,16,15,1.44067796610169,1,0.5
225,E0,23/01/16,Watford,Newcastle,2,1,1,2.05,3.5,4,20,14,1.86666666666667,6,3
226,E0,23/01/16,West Brom,Aston Villa,0,0,-1,2.1,3.3,4,24,13,1.80821917808219,11,5.5
227,E0,23/01/16,West Ham,Man City,2,2,-1,5,4,1.73,25,39,1.20767888307155,-14,-7
228,E0,24/01/16,Arsenal,Chelsea,0,1,-1,2.1,3.5,3.9,41,37,1.84459459459459,4,2
229,E0,24/01/16,Everton,Swansea,1,2,-1,1.73,3.8,5.5,27,19,2.24731182795699,8,4
230,E0,02/02/16,Arsenal,Southampton,0,0,-1,1.75,3.75,5.25,41,17,2.1875,24,12
231,E0,02/02/16,Crystal Palace,Bournemouth,1,2,-1,2.45,3.3,3.2,21,15,1.62461538461538,6,3
232,E0,02/02/16,Leicester,Liverpool,2,0,1,2.63,3.4,2.88,28,22,1.55923566878981,6,3
233,E0,02/02/16,Man United,Stoke,3,0,1,1.7,3.75,5.75,41,16,2.26973684210526,25,12.5
234,E0,02/02/16,Norwich,Tottenham,0,3,-1,4.5,3.75,1.85,20,27,1.23883928571429,-7,-3.5
235,E0,02/02/16,Sunderland,Man City,0,1,-1,8,4.75,1.45,16,39,1.11088709677419,-23,-11.5
236,E0,02/02/16,West Brom,Swansea,1,1,-1,2.63,3.1,3.1,24,19,1.55,5,2.5
237,E0,02/02/16,West Ham,Aston Villa,2,0,1,1.91,3.5,4.75,25,13,2.01515151515152,12,6
238,E0,03/02/16,Everton,Newcastle,3,0,1,1.65,4.2,5.5,27,14,2.38144329896907,13,6.5
239,E0,03/02/16,Watford,Chelsea,0,0,-1,4.33,3.5,1.95,20,37,1.25229357798165,-17,-8.5
240,E0,06/02/16,Aston Villa,Norwich,2,0,1,2.45,3.2,3.3,18,15,1.62461538461538,3,1.5
241,E0,06/02/16,Liverpool,Sunderland,2,2,-1,1.44,4.75,8.5,30,15,3.04716981132075,15,7.5
242,E0,06/02/16,Man City,Leicester,1,3,-1,1.62,4.2,6,44,18,2.47058823529412,26,13
243,E0,06/02/16,Newcastle,West Brom,1,0,1,2.15,3.4,3.8,26,14,1.79444444444444,12,6
244,E0,06/02/16,Southampton,West Ham,1,0,1,1.73,3.8,5.5,37,19,2.24731182795699,18,9
